event_id,event_date,event_title,location_description,state,latitude,longitude,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_link,source_catalog,source_record_id,location_accuracy,source_dataset,verification_basis,data_quality_flag,event_date_parsed
1222,"10/5/09, 5:30 AM","Chhinga Veng, Aizawl","Chhinga Veng, Aizawl",Mizoram,23.735,92.721,Landslide,Downpour,Medium,Urban,3,,ptinews,http://www.ptinews.com/news/316483_Three-killed--ten-injured-in-Mizoram-landslide,GLC,1222,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2009-10-05 05:30:00
2205,"8/6/10, 5:30 AM","Dawrpui Vengthar cemetary, Aizwal, Mizoram","Dawrpui Vengthar cemetary, Aizwal, Mizoram",Mizoram,23.737,92.715,Landslide,Downpour,Medium,Unknown,0,,gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",GLC,2205,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-06 05:30:00
2420,"9/13/10, 5:30 AM","Tuikual 'C', Aizawl, Mizoram","Tuikual 'C', Aizawl, Mizoram",Mizoram,23.73,92.715,Landslide,Downpour,Medium,Urban,1,,Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,GLC,2420,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-13 05:30:00
2422,"9/13/10, 5:30 AM","Hunthar Veng, Mizoram","Hunthar Veng, Mizoram",Mizoram,23.742,92.714,Landslide,Downpour,Medium,Urban,,,Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,GLC,2422,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-13 05:30:00
2423,"9/13/10, 5:30 AM","road to Kanan Veng from Hunthar Veng, Mizoram","road to Kanan Veng from Hunthar Veng, Mizoram",Mizoram,23.735,92.711,Landslide,Downpour,Medium,Above road,,,Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,GLC,2423,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-13 05:30:00
2424,"9/13/10, 5:30 AM","near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram","near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram",Mizoram,23.591,92.93,Landslide,Downpour,Medium,Unknown,0,,Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,GLC,2424,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-13 05:30:00
2425,"9/13/10, 5:30 AM","near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram","near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram",Mizoram,23.344,93.075,Landslide,Downpour,Medium,Unknown,0,,Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,GLC,2425,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-13 05:30:00
2426,"9/13/10, 5:30 AM","Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram","Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram",Mizoram,22.718,92.842,Landslide,Downpour,Medium,Unknown,0,,Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,GLC,2426,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-13 05:30:00
2421,"9/13/10, 2:30 PM","road to Muanna Godown, Zuangtui, Mizoram","road to Muanna Godown, Zuangtui, Mizoram",Mizoram,23.754,92.741,Landslide,Downpour,Medium,Above road,,,Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,GLC,2421,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-13 14:30:00
2437,"9/16/10, 5:30 AM","Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur","Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur",Mizoram,23.753,92.694,Landslide,Downpour,Medium,Unknown,0,,mizoramexpress.com,http://mizoramexpress.com/index.php/2010/09/landslide-hits-aizawl-1-house-destroyed/,GLC,2437,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-16 05:30:00
4610,"11/11/12, 5:30 AM","Dapchhuah, Mamit, Mizoram","Dapchhuah, Mamit, Mizoram",Mizoram,23.771,92.522,Landslide,Downpour,Medium,Unknown,4,,assamtribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=oct1312/oth06,GLC,4610,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2012-11-11 05:30:00
4845,"5/7/13, 5:30 AM","Kolasib, Saiha, Mizoram,","Kolasib, Saiha, Mizoram,",Mizoram,24.232,92.676,Mudslide,Rain,Medium,Unknown,,,www.thehindu.com,http://www.thehindu.com/news/national/other-states/landslides-after-heavy-premonsoon-rain-in-mizoram/article4695784.ece,GLC,4845,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2013-05-07 05:30:00
4857,"5/11/13, 2:30 PM","Laipuitland , Aizawl, Mizoram","Laipuitland , Aizawl, Mizoram",Mizoram,23.728,92.718,Landslide,Rain,Large,Unknown,15,,articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203177_1_young-mizo-association-aizawl-rescue-work,GLC,4857,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2013-05-11 14:30:00
6143,"7/14/14, 11:30 PM","Zembabawk, Aizawl","Zembabawk, Aizawl",Mizoram,23.733,92.746,Landslide,Downpour,Medium,Unknown,1,2,Business Standard,http://www.business-standard.com/article/pti-stories/rescue-operations-for-woman-swept-away-by-landslide-continue-114071500831_1.html,GLC,6143,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2014-07-14 23:30:00
6963,"6/19/15, 5:30 AM","Muanna locality, Mizoram","Muanna locality, Mizoram",Mizoram,23.713,92.736,Landslide,Rain,Medium,Natural slope,0,0,The Statesmen,http://www.thestatesman.com/news/northeast/27-graves-damaged-in-mizoram-landslide/70263.html,GLC,6963,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-06-19 05:30:00
7778,"8/26/15, 5:30 AM",Phullen’s main road,Phullen’s main road,Mizoram,23.845,93.051,Mudslide,Continuous rain,Medium,Above road,0,0,Indian Express,http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/,GLC,7778,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-08-26 05:30:00
7780,"8/26/15, 5:30 AM",Sailam village,Sailam village,Mizoram,23.357,92.788,Landslide,Continuous rain,Medium,Above road,1,0,Indian Express,http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/,GLC,7780,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-08-26 05:30:00
7836,"8/27/15, 5:30 AM","National Highway 54, at Kawnpui town","National Highway 54, at Kawnpui town",Mizoram,24.042,92.672,Landslide,Downpour,Medium,Above road,0,0,Indian Express,http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,GLC,7836,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-08-27 05:30:00
7837,"8/27/15, 5:30 AM",three graveyards within Aizawl,three graveyards within Aizawl,Mizoram,23.727,92.727,Landslide,Downpour,Medium,Urban,0,0,Indian Express,http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,GLC,7837,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-08-27 05:30:00
7838,"8/27/15, 5:30 AM",the state highway which links the rest of the state to eastern Champhai district,the state highway which links the rest of the state to eastern Champhai district,Mizoram,23.687,93.017,Landslide,Downpour,Medium,Above road,0,0,Indian Express,http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,GLC,,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-08-27 05:30:00
7972,"8/28/15, 7:15 AM","Mizoram, India","Mizoram, India",Mizoram,23.45,92.811,Landslide,Downpour,Large,Unknown,0,0,The Indian Express,http://indianexpress.com/article/india/india-others/mizorams-power-lifeline-on-shaky-ground-after-landslip/,GLC,7972,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-08-28 07:15:00
8224,"9/14/15, 7:00 AM","Aizawl, Mizoram, India","Aizawl, Mizoram, India",Mizoram,23.731,92.719,Landslide,Downpour,Medium,Above road,0,0,The Northeast Today,http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,GLC,8224,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-09-14 07:00:00
8223,"9/14/15, 8:40 AM","Aizawl, Mizoram, India","Aizawl, Mizoram, India",Mizoram,23.735,92.719,Landslide,Downpour,Large,Above road,0,0,The Northeast Today,http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,GLC,8223,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2015-09-14 08:40:00
9232,"7/29/16, 4:30 AM","Ngur, near Mizoram-Myanmar border, India","Ngur, near Mizoram-Myanmar border, India",Mizoram,23.54,93.378,Landslide,Continuous rain,Medium,Unknown,2,6,Business Standard,http://www.business-standard.com/article/pti-stories/two-killed-in-mizoram-landslide-116072900324_1.html,GLC,9232,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2016-07-29 04:30:00
10960,"9/17/16, 6:30 AM",Landslide in Mizoram,"Mizoram, India",Mizoram,23.726,92.718,Landslide,Unknown,Unknown,Unknown,5,0,Indian Express,http://indianexpress.com/article/india/india-news-india/massive-landslide-in-mizoram-kills-five/,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2016-09-17 06:30:00
10961,"4/25/17, 5:30 AM",Landslide blocks NH-54,"NH-54, North Thingdawl, Kolasib, Mizoram, 796075",Mizoram,24.014,92.674,Landslide,Continuous rain,Small,Above road,0,0,Outlook India,https://www.outlookindia.com/newsscroll/landslides-after-heavy-premonsoon-rain-in-mizoram/1035823,GLC,,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-04-25 05:30:00
9770,"6/1/17, 5:30 AM","Landslide in Mizoram, off of Aizawl","Hunthar Area, NH 54, off of Aizawl",Mizoram,23.739,92.715,Landslide,Tropical cyclone,Medium,Above road,0,0,Morung Express,http://morungexpress.com/landslides-mizoram-aizawl-cut-off/,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-06-01 05:30:00
10957,"6/9/17, 5:30 AM",Landslides throuhgout Lunglei District,"Tlabung, Lungsen, Lunglei, Mizoram",Mizoram,22.908,92.472,Landslide,Rain,Medium,Unknown,10,,Hindustan Times,http://www.hindustantimes.com/india-news/12-dead-in-mizoram-landslides-flood-in-9-days/story-kgRi9Vr3dRit9uVIAOGMQK.html,GLC,,Known within 100 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-06-09 05:30:00
9712,"6/10/17, 9:30 PM","Landslide in Aizawl, kills 2",,Mizoram,23.734,92.747,Landslide,Rain,Small,Unknown,2,,Zoram Observer,https://www.zoramobserver.com/mizoram/2-killed-in-landslide-triggered-by-heavy-rains/,GLC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-06-10 21:30:00
10963,"6/12/17, 5:30 AM",Damaging landslide in Serchhip District,"Serchhip District, Mizoram, 796230",Mizoram,23.335,92.854,Landslide,Rain,Medium,Natural slope,1,0,Imphal Free Press,http://www.ifp.co.in/item/1220-mizoram-calamity-12-dead-877-houses-damaged,GLC,,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-06-12 05:30:00
10962,"6/17/17, 5:30 AM",Landslide damages Aizawl-Champhai Road,"Aizawl-Champhai road, Champhai, Mizoram State, India",Mizoram,23.656,93.027,Landslide,Continuous rain,Small,Above road,0,0,Zoram Observer,https://www.zoramobserver.com/mizoram/landslides-cut-off-various-parts-of-mizoram-as-rain-continues/,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-06-17 05:30:00
9989,"6/28/17, 5:30 AM",Landslide damages road,"Aizawl, Mizoram State, India",Mizoram,23.695,92.876,Landslide,Other,Large,Above road,0,0,Zoram Observer,https://www.zoramobserver.com/mizoram/aizawl-champhai-road-cut-off-by-strange-landslide/,GLC,,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-06-28 05:30:00
9731,"8/26/17, 5:30 AM",Aizwal Landslides Destroy Buildings in Lengpui Village,"Lengpui Village, Aizawl, Mizoram, India",Mizoram,23.833,92.631,Landslide,Downpour,Medium,Deforested slope,,,Zee News,http://zeenews.india.com/news/landslides-in-mizoram-snap-road-links-7-buildings-collapse-2036680.html,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-08-26 05:30:00
11403,"5/12/18, 12:30 PM",Mizoram Landslide near Zemabawk,"near Zemabawk, Aizawl, Mizoram, 796017",Mizoram,23.737,92.752,Landslide,Continuous rain,Medium,Mine,4,0,The Morung Express,http://morungexpress.com/4-bodies-recovered-from-mizoram-landslide/,GLC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2018-05-12 12:30:00
11530,"6/5/18, 11:30 PM",Lunglawn Semi-pucca Building Mudslide,"Lunglawn, Lunglei town, Mizoram, India",Mizoram,22.874,92.758,Mudslide,Continuous rain,Medium,Unknown,10,0,NorthEast India24,http://www.northeastindia24.com/mizoram-21-killed-in-land-slide-road-accident/,GLC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2018-06-05 23:30:00
20598,"6/12/21, 11:42 PM",Massive landslide in Mizoram,"Thuampui, Aizawl, Mizoram",Mizoram,23.743,92.739,Landslide,Rain,Small,Other,2,5,India Today,https://www.indiatoday.in/india/story/massive-landslide-in-mizoram-kills-four-children-1813987-2021-06-12,LRC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2021-06-12 23:42:00
215,"8/28/07, 5:30 AM",Phesema area at National Highway 39,Phesema area at National Highway 39,Nagaland,25.743,93.914,Landslide,Rain,Medium,Unknown,1,,Newkerala,http://www.newkerala.com/july.php?action=fullnews&id=56364,GLC,215,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2007-08-28 05:30:00
313,"10/16/07, 5:30 AM","NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland","NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland",Nagaland,25.706,94.013,Landslide,Rain,Large,Unknown,,,kanglaonline.com,http://www.kanglaonline.com/index.php?template=headline&newsid=39638&typeid=2,GLC,313,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2007-10-16 05:30:00
692,"8/7/08, 5:30 AM","National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland","National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland",Nagaland,25.705,94.04,Landslide,Downpour,Medium,Unknown,,,kanglaonline,http://www.kanglaonline.com/index.php?template=headline&newsid=43094&typeid=1,GLC,692,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-08-07 05:30:00
731,"8/19/08, 5:30 AM","Akuk village, Wokha District, Nagaland","Akuk village, Wokha District, Nagaland",Nagaland,26.138,94.25,Mudslide,Downpour,Medium,Unknown,4,,morungexpress,http://www.morungexpress.com/frontpage/1984.html,GLC,731,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-08-19 05:30:00
760,"8/29/08, 5:30 AM","Kohima, Nagaland","Kohima, Nagaland",Nagaland,25.67,94.107,Complex,Downpour,Medium,Unknown,,,kanglaonline,http://www.kanglaonline.com/index.php?template=headline&newsid=43189&typeid=1,GLC,760,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-08-29 05:30:00
1986,"6/15/10, 5:30 AM","Fazl Ali College, Mokokchung, Nagaland","Fazl Ali College, Mokokchung, Nagaland",Nagaland,26.334,94.551,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/50451.html,GLC,1986,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-06-15 05:30:00
1996,"6/18/10, 1:00 AM","Shayoung Ward(?), Longleng, Nagaland","Shayoung Ward(?), Longleng, Nagaland",Nagaland,26.433,94.883,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/50546.html,GLC,1996,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-06-18 01:00:00
2042,"7/6/10, 5:30 AM","Zunheboto, Nagaland","Zunheboto, Nagaland",Nagaland,26.009,94.524,Mudslide,Monsoon,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/51540.html,GLC,2042,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-06 05:30:00
2043,"7/6/10, 5:30 AM","Mon, Nagaland","Mon, Nagaland",Nagaland,26.723,95.028,Mudslide,Monsoon,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/51540.html,GLC,2043,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-06 05:30:00
2044,"7/6/10, 5:30 AM","Kiphire,  Nagaland","Kiphire,  Nagaland",Nagaland,25.888,94.786,Mudslide,Monsoon,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/51540.html,GLC,2044,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-06 05:30:00
2045,"7/6/10, 5:30 AM","Tuensang, Nagaland","Tuensang, Nagaland",Nagaland,26.236,94.813,Mudslide,Monsoon,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/51540.html,GLC,2045,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-06 05:30:00
2098,"7/19/10, 11:30 AM","Jahjon ward(?), Mon town, Nagaland","Jahjon ward(?), Mon town, Nagaland",Nagaland,26.722,95.028,Landslide,Downpour,Medium,Unknown,0,,nagalandpost,http://www.nagalandpost.com/ShowStory.aspx?npoststoryiden=UzEwMjg4MDU%3D-2pMJ7cwWh98%3D,GLC,2098,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-19 11:30:00
2106,"7/20/10, 5:30 AM","road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland","road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland",Nagaland,26.872,94.992,Landslide,Downpour,Medium,Unknown,0,,nagalandpost,http://www.nagalandpost.com/ShowStory.aspx?npoststoryiden=UzEwMjg5OTY%3D-LvoR7D2GhjI%3D,GLC,2106,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-20 05:30:00
2243,"8/13/10, 5:30 AM","NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland","NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland",Nagaland,25.702,94.046,Landslide,Downpour,Medium,Mine,0,,E-PAO,http://www.e-pao.net/GP.asp?src=21..210810.aug10,GLC,2243,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-13 05:30:00
2247,"8/14/10, 5:30 AM","Tuensang-Shamatore(Sampurre) rd, Nagaland","Tuensang-Shamatore(Sampurre) rd, Nagaland",Nagaland,26.148,94.842,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/frontpage/53726.html,GLC,2247,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-14 05:30:00
2248,"8/14/10, 5:30 AM","Noklak-Tuensang road, Nagaland","Noklak-Tuensang road, Nagaland",Nagaland,26.222,94.915,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/frontpage/53726.html,GLC,2248,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-14 05:30:00
2249,"8/14/10, 5:30 AM","Kiphire-Tuensang rd, Nagaland","Kiphire-Tuensang rd, Nagaland",Nagaland,26.081,94.803,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/frontpage/53726.html,GLC,2249,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-14 05:30:00
2263,"8/17/10, 5:30 AM","Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland","Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland",Nagaland,26.275,94.665,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/frontpage/53726.html,GLC,2263,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-17 05:30:00
2282,"8/19/10, 12:00 PM","Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland","Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland",Nagaland,26.198,94.816,Landslide,Downpour,Medium,Unknown,0,,indiablooms,http://www.indiablooms.com/EnvironmentDetailsPage/environmentDetails190810a.php,GLC,2282,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-19 12:00:00
2281,"8/19/10, 11:30 PM","Kisima, Nagaland","Kisima, Nagaland",Nagaland,25.616,94.116,Landslide,Downpour,Medium,Above road,,,E-PAO,http://www.indiablooms.com/EnvironmentDetailsPage/environmentDetails190810a.php,GLC,2281,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-19 23:30:00
2415,"9/12/10, 5:30 AM",power lines 5 km from Kohima,power lines 5 km from Kohima,Nagaland,25.64,94.111,Landslide,Downpour,Medium,Unknown,,,Telegraph,http://www.telegraphindia.com/1100916/jsp/northeast/story_12941830.jsp,GLC,2415,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-12 05:30:00
2567,"10/8/10, 5:30 AM","Phek, Manipur","Phek, Manipur",Nagaland,25.663,94.47,Complex,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/56264.html,GLC,2567,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-10-08 05:30:00
2579,"10/9/10, 5:30 AM","Lower Pezielietsie(Tinpati), Kohima, Manipur","Lower Pezielietsie(Tinpati), Kohima, Manipur",Nagaland,25.682,94.108,Landslide,Downpour,Medium,Unknown,0,,indianexpress,http://www.indianexpress.com/news/Landslides-cut-off-N-E/695456,GLC,2579,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-10-09 05:30:00
2587,"10/10/10, 11:30 AM","Lower Chandmari area, PWD department, Kohima, Manipur","Lower Chandmari area, PWD department, Kohima, Manipur",Nagaland,25.662,94.107,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/56264.html,GLC,2587,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-10-10 11:30:00
3633,"6/20/11, 5:30 AM",Mokokchung,Mokokchung,Nagaland,26.319,94.512,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/67219.html,GLC,3633,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2011-06-20 05:30:00
3637,"6/21/11, 5:30 AM","Lasumi village in Phek district, Kohima","Lasumi village in Phek district, Kohima",Nagaland,25.516,94.234,Landslide,Rain,Medium,Deforested slope,,,Morung Express,https://web.archive.org/web/20110627132314/http://www.morungexpress.com/regional/67365.html,GLC,3637,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2011-06-21 05:30:00
3663,"6/28/11, 5:30 AM","Ruzapfu valley, Kikruma Village, Phek District, Nagaland","Ruzapfu valley, Kikruma Village, Phek District, Nagaland",Nagaland,25.668,94.11,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/67492.html,GLC,3663,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2011-06-28 05:30:00
3683,"7/1/11, 5:30 AM",NH-61 between Botsa and Chiechama,NH-61 between Botsa and Chiechama,Nagaland,25.878,94.174,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/69559.html,GLC,3683,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2011-07-01 05:30:00
3760,"7/11/11, 2:30 PM","NH-61, 1 km before reaching Botsa","NH-61, 1 km before reaching Botsa",Nagaland,25.67,94.11,Landslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/local/68036.html,GLC,3760,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2011-07-11 14:30:00
3916,"8/13/11, 1:30 PM","Chumukedima, Dimapur","Chumukedima, Dimapur",Nagaland,25.771,93.807,Mudslide,Downpour,Medium,Unknown,0,,morungexpress,http://www.morungexpress.com/frontpage/69382.html,GLC,3916,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2011-08-13 13:30:00
3932,"8/18/11, 5:30 AM", Botsa  and Chiechama, Botsa  and Chiechama,Nagaland,25.83,94.13,Landslide,Monsoon,Medium,Unknown,0,,thenewsofindia,http://www.thenewsofindia.com/index.php?mod=article&cat=East and North East&article=1450,GLC,3932,Known exactly,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2011-08-18 05:30:00
