event_id,date_std,timestamp_utc,year,state,latitude,longitude,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_catalog,source_record_id,source_dataset,source_link,verification_basis,data_quality_flag,elevation,slope,aspect,curvature,landslide
APDA-NEG-00550,2003-03-06,2003-03-06 12:00:00,2003,Assam,24.8713,92.728,Absence Control: Silchar Barak Plain,Silchar Barak Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00550,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,60,1.3,279.1,0.003,0
APDA-NEG-00551,2019-04-09,2019-04-09 12:00:00,2019,Assam,26.5874,92.8448,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00551,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,88,2.2,162.7,0.0081,0
APDA-NEG-00552,1998-05-17,1998-05-17 12:00:00,1998,Assam,26.3292,92.7133,Absence Control: Kopili Valley Basin,Kopili Valley Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00552,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,85,1.4,261.4,-0.0158,0
APDA-NEG-00553,2006-06-05,2006-06-05 12:00:00,2006,Assam,24.8445,92.7262,Absence Control: Silchar Barak Plain,Silchar Barak Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00553,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,49,1.7,42.9,0.009,0
APDA-NEG-00554,2010-12-08,2010-12-08 12:00:00,2010,Assam,26.3573,92.682,Absence Control: Kopili Valley Basin,Kopili Valley Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00554,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,74,2.7,1.7,0.0064,0
APDA-NEG-00555,2018-06-07,2018-06-07 12:00:00,2018,Assam,26.286,92.6733,Absence Control: Kopili Valley Basin,Kopili Valley Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00555,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,83,2.9,60.2,-0.0092,0
APDA-NEG-00556,2017-04-19,2017-04-19 12:00:00,2017,Assam,26.6654,92.8556,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00556,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,87,2.2,174.0,0.0118,0
APDA-NEG-00557,2011-04-20,2011-04-20 12:00:00,2011,Assam,26.6717,92.7624,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00557,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,48,1.6,50.4,0.0097,0
APDA-NEG-00558,2013-11-15,2013-11-15 12:00:00,2013,Assam,26.404,92.6462,Absence Control: Kopili Valley Basin,Kopili Valley Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00558,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,50,2.2,203.4,-0.0183,0
APDA-NEG-00559,2016-06-12,2016-06-12 12:00:00,2016,Assam,26.633,92.8401,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00559,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,72,2.3,179.7,0.0173,0
APDA-NEG-00560,1996-12-21,1996-12-21 12:00:00,1996,Assam,26.6141,92.8133,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00560,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,80,2.6,230.8,0.0138,0
APDA-NEG-00561,2012-10-16,2012-10-16 12:00:00,2012,Assam,24.8922,92.7381,Absence Control: Silchar Barak Plain,Silchar Barak Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00561,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,52,1.0,248.5,-0.0151,0
APDA-NEG-00562,2009-11-06,2009-11-06 12:00:00,2009,Assam,24.837,92.7339,Absence Control: Silchar Barak Plain,Silchar Barak Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00562,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,55,2.3,57.4,0.0121,0
APDA-NEG-00563,2007-09-28,2007-09-28 12:00:00,2007,Assam,26.5929,92.8134,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00563,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,61,2.0,282.2,0.0162,0
APDA-NEG-00564,2006-12-10,2006-12-10 12:00:00,2006,Assam,26.6938,92.8549,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00564,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,96,2.6,345.8,-0.012,0
APDA-NEG-00565,2016-07-13,2016-07-13 12:00:00,2016,Assam,26.3821,92.6491,Absence Control: Kopili Valley Basin,Kopili Valley Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00565,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,83,2.9,81.7,0.0033,0
APDA-NEG-00566,2018-06-16,2018-06-16 12:00:00,2018,Assam,26.3969,92.6691,Absence Control: Kopili Valley Basin,Kopili Valley Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00566,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,82,2.0,16.0,-0.0189,0
APDA-NEG-00567,2015-04-12,2015-04-12 12:00:00,2015,Assam,26.6816,92.777,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00567,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,95,3.8,141.8,0.0129,0
APDA-NEG-00568,2006-12-23,2006-12-23 12:00:00,2006,Assam,26.6597,92.794,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00568,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,58,1.7,353.0,0.0085,0
APDA-NEG-00569,2003-01-26,2003-01-26 12:00:00,2003,Assam,26.6163,92.7915,Absence Control: Tezpur Brahmaputra Bench,Tezpur Brahmaputra Bench,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00569,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,71,2.4,95.9,0.0141,0
APDA-NEG-00570,2013-06-28,2013-06-28 12:00:00,2013,Assam,26.2969,92.7416,Absence Control: Kopili Valley Basin,Kopili Valley Basin,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00570,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,58,2.3,101.6,0.0032,0
APDA-NEG-00571,2014-09-03,2014-09-03 12:00:00,2014,Meghalaya,25.9463,89.9742,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00571,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,33,2.2,74.7,-0.0105,0
APDA-NEG-00572,2016-09-09,2016-09-09 12:00:00,2016,Meghalaya,25.9577,89.9665,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00572,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,55,3.6,251.7,-0.0042,0
APDA-NEG-00573,1998-09-18,1998-09-18 12:00:00,1998,Meghalaya,25.8382,90.1891,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00573,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,113,6.4,66.3,-0.0076,0
APDA-NEG-00574,2020-07-13,2020-07-13 12:00:00,2020,Meghalaya,25.9266,90.0441,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00574,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,56,2.5,77.4,-0.0077,0
APDA-NEG-00575,1998-06-13,1998-06-13 12:00:00,1998,Meghalaya,25.8717,90.0553,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00575,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,58,3.3,85.3,0.0046,0
APDA-NEG-00576,2003-09-13,2003-09-13 12:00:00,2003,Meghalaya,25.9407,90.2111,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00576,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,92,7.3,221.0,-0.0032,0
APDA-NEG-00577,2019-06-09,2019-06-09 12:00:00,2019,Meghalaya,25.8804,90.0071,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00577,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,47,2.8,136.9,0.0043,0
APDA-NEG-00578,1997-10-20,1997-10-20 12:00:00,1997,Meghalaya,25.9257,90.0382,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00578,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,33,1.8,41.1,-0.0139,0
APDA-NEG-00579,1999-09-17,1999-09-17 12:00:00,1999,Meghalaya,25.9176,90.1882,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00579,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,110,5.7,302.6,-0.0101,0
APDA-NEG-00580,2008-04-11,2008-04-11 12:00:00,2008,Meghalaya,25.8901,90.0086,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00580,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,65,1.8,345.2,0.0019,0
APDA-NEG-00581,2002-08-08,2002-08-08 12:00:00,2002,Meghalaya,25.9242,90.1044,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00581,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,116,7.4,62.3,-0.0082,0
APDA-NEG-00582,2020-12-25,2020-12-25 12:00:00,2020,Meghalaya,25.9612,90.0602,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00582,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,48,3.7,194.3,0.0135,0
APDA-NEG-00583,2021-10-15,2021-10-15 12:00:00,2021,Meghalaya,25.9439,90.1556,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00583,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,85,5.5,201.6,0.0198,0
APDA-NEG-00584,1997-04-06,1997-04-06 12:00:00,1997,Meghalaya,25.9409,89.9759,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00584,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,60,2.1,135.7,0.0032,0
APDA-NEG-00585,2002-08-28,2002-08-28 12:00:00,2002,Meghalaya,25.9507,89.9626,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00585,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,59,2.7,254.4,-0.0137,0
APDA-NEG-00586,1997-06-18,1997-06-18 12:00:00,1997,Meghalaya,25.9349,90.1823,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00586,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,105,5.2,45.9,0.015,0
APDA-NEG-00587,2020-08-25,2020-08-25 12:00:00,2020,Meghalaya,25.9511,90.2016,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00587,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,114,7.4,198.9,0.011,0
APDA-NEG-00588,2003-11-04,2003-11-04 12:00:00,2003,Meghalaya,25.9177,89.99,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00588,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,28,3.2,274.9,-0.004,0
APDA-NEG-00589,2015-03-06,2015-03-06 12:00:00,2015,Meghalaya,25.8759,90.1213,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00589,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,89,6.3,244.6,0.0074,0
APDA-NEG-00590,2020-11-27,2020-11-27 12:00:00,2020,Meghalaya,25.8744,90.0969,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00590,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,122,7.0,179.6,-0.0115,0
APDA-NEG-00591,2007-09-06,2007-09-06 12:00:00,2007,Meghalaya,25.8632,89.9769,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00591,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,52,3.8,100.4,-0.0018,0
APDA-NEG-00592,2006-09-16,2006-09-16 12:00:00,2006,Meghalaya,25.9268,90.1464,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00592,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,91,6.0,1.2,-0.0097,0
APDA-NEG-00593,2001-08-09,2001-08-09 12:00:00,2001,Meghalaya,25.8848,89.9956,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00593,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,53,1.7,93.8,0.0004,0
APDA-NEG-00594,2006-05-01,2006-05-01 12:00:00,2006,Meghalaya,25.9161,90.1767,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00594,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,102,6.7,316.5,0.0183,0
APDA-NEG-00595,2011-02-14,2011-02-14 12:00:00,2011,Meghalaya,25.8865,90.1451,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00595,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,101,6.1,298.6,0.0035,0
APDA-NEG-00596,2017-01-20,2017-01-20 12:00:00,2017,Meghalaya,25.9058,90.1709,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00596,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,75,6.3,281.5,0.0166,0
APDA-NEG-00597,2000-03-26,2000-03-26 12:00:00,2000,Meghalaya,25.9121,90.1971,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00597,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,92,6.0,173.7,0.02,0
APDA-NEG-00598,2006-10-21,2006-10-21 12:00:00,2006,Meghalaya,25.8439,90.1721,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00598,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,118,5.2,278.4,-0.0151,0
APDA-NEG-00599,2013-11-15,2013-11-15 12:00:00,2013,Meghalaya,25.9043,90.1188,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00599,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,109,6.9,181.0,-0.0056,0
APDA-NEG-00600,2013-11-15,2013-11-15 12:00:00,2013,Meghalaya,25.8776,90.1792,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00600,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,94,5.4,86.2,0.0119,0
APDA-NEG-00601,2016-06-24,2016-06-24 12:00:00,2016,Meghalaya,25.8611,90.0681,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00601,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,65,2.7,65.2,0.0038,0
APDA-NEG-00602,2005-11-11,2005-11-11 12:00:00,2005,Meghalaya,25.8981,90.2004,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00602,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,88,5.4,54.6,-0.0117,0
APDA-NEG-00603,2003-03-08,2003-03-08 12:00:00,2003,Meghalaya,25.869,90.1291,Absence Control: Tikrikilla Lowland Plain,Tikrikilla Lowland Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00603,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,85,5.3,201.9,-0.0156,0
APDA-NEG-00604,2007-12-20,2007-12-20 12:00:00,2007,Meghalaya,25.9168,89.9645,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00604,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,56,1.8,95.0,-0.0103,0
APDA-NEG-00605,2006-03-12,2006-03-12 12:00:00,2006,Meghalaya,25.9097,90.0617,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00605,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,70,3.0,127.8,-0.0099,0
APDA-NEG-00606,2006-10-28,2006-10-28 12:00:00,2006,Meghalaya,25.9592,90.0579,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00606,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,39,1.5,130.4,0.0151,0
APDA-NEG-00607,2006-06-14,2006-06-14 12:00:00,2006,Meghalaya,25.9354,90.0128,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00607,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,53,2.0,250.7,-0.0085,0
APDA-NEG-00608,2000-10-18,2000-10-18 12:00:00,2000,Meghalaya,25.867,90.0259,Absence Control: Phulbari River Plain,Phulbari River Plain,Point verified absence,None,None,None,Low-slope plain / valley basin,0,0,Apda_Mitra_Spatial_Buffer_Sampling,Absence_Control,NEG-00608,Spatial_Absence_Control,https://apdamitra.in/data/absence,Buffered >= 0.1 deg from positive slides,VALID_NEGATIVE_ABSENCE,54,3.1,74.5,0.0106,0
